ID,State,Type,Address,Price,Bedroom,Bathroom,Parking
438340548,WA,Apartment,"67/369 Hay Street, Perth",$560 per week,1 bedroom,1 bathroom,1 parking space
438340516,WA,Apartment,"2005/237 Adelaide Terrace, Perth",$850 per week,2 bedrooms,2 bathrooms,1 parking space
438340412,WA,House,"6b Gunsberg Court, Pegs Creek",$750 per week,3 bedrooms,1 bathroom,
438340364,WA,House,"2/26 Lapwing Way, South Hedland","$1,200 per week",4 bedrooms,2 bathrooms,
438340324,WA,Apartment,"38/61 Wright Street, Highgate",$445 per week,1 bedroom,1 bathroom,1 parking space
438340308,WA,Townhouse,"129 Aurea Boulevard, Golden Bay",$580.00 pw,3 bedrooms,2 bathrooms,2 parking spaces
438340260,WA,House,"857 Armadale Rd, Forrestdale",$545.00,3 bedrooms,1 bathroom,2 parking spaces
438340104,WA,House,"3/18 Coolidge Street, Como",$700 per week,3 bedrooms,2 bathrooms,2 parking spaces
438340096,WA,Apartment,"10/18 Wellington Street, East Perth",$640 per week,2 bedrooms,2 bathrooms,1 parking space
438339980,WA,House,"56 Fremantle Road, Gosnells",$680 wk,4 bedrooms,2 bathrooms,2 parking spaces
438339808,WA,Apartment,"46/118 Adelaide Terrace, East Perth",$525 per week,1 bedroom,1 bathroom,1 parking space
438339796,WA,House,"33 Dwyer Street, South Boulder",$580.00 per week,3 bedrooms,1 bathroom,3 parking spaces
438339700,WA,House,"5/208 Burslem Drive, Maddington",$500 per week  (Unfurnished),3 bedrooms,1 bathroom,2 parking spaces
438338988,WA,House,"10 Pascoe Street, Kelmscott",$550/w,4 bedrooms,1 bathroom,2 parking spaces
438338728,WA,Villa,"4/22 Barrow Place, South Hedland",$825 per week,3 bedrooms,2 bathrooms,2 parking spaces
438338708,WA,Apartment,"13/19 Coode, Fremantle",$550 per week,2 bedrooms,1 bathroom,1 parking space
438353436,ACT,Apartment,"9/63a Torrens Street, Braddon",$530 per week,1 bedroom,1 bathroom,1 parking space
438353412,ACT,Apartment,"63/20 Allara Street, City",$900 per week,2 bedrooms,2 bathrooms,1 parking space
438353308,ACT,Apartment,"103/2 McMichael Terrace, Denman Prospect",$515 per week,2 bedrooms,1 bathroom,1 parking space
438353300,ACT,Apartment,"1A Huxley Place, Palmerston",$570 per week,3 bedrooms,1 bathroom,1 parking space
438353228,ACT,Unit,"77/11 Trevillian Quay, Kingston",$720 per week,2 bedrooms,2 bathrooms,2 parking spaces
438352728,ACT,Apartment,"85/72 Wentworth Avenue, Kingston",$580 per week,2 bedrooms,2 bathrooms,1 parking space
438352580,ACT,Townhouse,"68/3 Martel Street, Denman Prospect",$650 Per Week,2 bedrooms,2 bathrooms,3 parking spaces
438352324,ACT,Apartment,"6/78 Hicks Street, Red Hill",$440 per week,1 bedroom,1 bathroom,1 parking space
438352240,ACT,House,"24 Badimara St, Waramanga",$650 per week,3 bedrooms,1 bathroom,1 parking space
438352224,ACT,Apartment,"61/21 Battye Street, Bruce",$520 per week,2 bedrooms,1 bathroom,1 parking space
438352092,ACT,Apartment,"47/111 Canberra Avenue, Griffith",$620 per week,2 bedrooms,2 bathrooms,1 parking space
438351804,ACT,Acreage,"74 A  Arthur Circle, Forrest",$440 pw,1 bedroom,1 bathroom,1 parking space
438351484,ACT,Apartment,"702/240 Bunda Street, City",$680 per week,2 bedrooms,2 bathrooms,1 parking space
438351472,ACT,Townhouse,"5/21 Aspinall Street, Watson",$695 per week,3 bedrooms,2 bathrooms,2 parking spaces
438351392,ACT,House,"28 Baudinette Circuit, Bruce",$750 Per Week,4 bedrooms,2 bathrooms,2 parking spaces
438351292,ACT,Townhouse,"27/124 De Burgh Street, Lyneham",$600 per week,2 bedrooms,1 bathroom,1 parking space
438351264,ACT,House,"66 Morrison Street, Kambah",$650 per week,3 bedrooms,1 bathroom,1 parking space
438351000,ACT,House,"23 Inglewood Street, Gungahlin",$680 per week,3 bedrooms,2 bathrooms,2 parking spaces
438350692,ACT,Apartment,"35/68 College Street, Belconnen",$440 pw,1 bedroom,1 bathroom,1 parking space
438350524,ACT,Apartment,"201/81 Cooyong Street, City",$640 pw,1 bedroom,study,2 bathrooms
438350408,ACT,House,"5 Ennis Place, Melba",$740 per week,4 bedrooms,2 bathrooms,2 parking spaces
438350316,ACT,House,"405/9 Watkin Street, Bruce",$440.00 per week,1 bedroom,1 bathroom,1 parking space
438350060,ACT,House,"107/148 Flemington Road, Harrison",$450.00 per week,1 bedroom,1 bathroom,1 parking space
438349992,ACT,House,"4 Edna Thompson Crescent, Casey",$800 per week,4 bedrooms,2 bathrooms,2 parking spaces
438349920,ACT,House,"33a Bernacchi Street, Mawson",$960 pw,5 bedrooms,2 bathrooms,2 parking spaces
438349900,ACT,Apartment,"19/17 Eastlake Parade, Kingston",$800 pw,2 bedrooms,2 bathrooms,2 parking spaces
438349892,ACT,Apartment,"115/11 Trevillian Quay, Kingston",$700 pw,2 bedrooms,2 bathrooms,2 parking spaces
438349888,ACT,Townhouse,"8 Traynor Circuit, Melba",$720 pw,2 bedrooms,1 bathroom,1 parking space
438349876,ACT,Townhouse,"29/52-60 Stuart Street, Griffith",$540 pw,1 bedroom,1 bathroom,1 parking space
438349872,ACT,Townhouse,"10/48 Charteris Crescent, Chifley",$550 pw,2 bedrooms,1 bathroom,1 parking space
438349868,ACT,Apartment,"24/21 Eastlake Parade, Kingston",$570 pw,1 bedroom,1 bathroom,1 parking space
438349604,ACT,Apartment,"49/29 Dawes Street, Kingston",$520 per week,1 bedroom,1 bathroom,1 parking space
438349548,ACT,House,"64 Judith Wright Street, Franklin",$850 per week,4 bedrooms,2 bathrooms,2 parking spaces
438349424,ACT,House,"64 Alice Cummins Street, Gungahlin",$850 per week,4 bedrooms,2 bathrooms,2 parking spaces
438349416,ACT,Apartment,"10/71 Giles Street, Kingston",$510 p/week,1 bedroom,1 bathroom,1 parking space
438349136,ACT,Apartment,"45/4-6 Jardine Street, Kingston",$570 per week,2 bedrooms,2 bathrooms,1 parking space
438348996,ACT,Apartment,"6/311 Anketell Street, Greenway",$460 p/week,1 bedroom,1 bathroom,1 parking space
438348940,ACT,Townhouse,"41/15 John Cleland Crescent, Florey",$550 per week,3 bedrooms,1 bathroom,2 parking spaces
438348780,ACT,Townhouse,"6/11 Cooling Place, Florey",$560 Per Week,3 bedrooms,2 bathrooms,1 parking space
438348720,ACT,Apartment,"16/5 Kerridge Street, Kingston",$560 p/week,1 bedroom,1 bathroom,1 parking space
438348680,ACT,Apartment,"1/33 Moore Street, Turner",$480 pw,1 bedroom,1 bathroom,1 parking space
438348480,ACT,House,"47 Fincham Crescent, Wanniassa",$640 per week,3 bedrooms,1 bathroom,1 parking space
438348268,ACT,House,"47 James Street, Curtin",$895 per week,5 bedrooms,3 bathrooms,3 parking spaces
438348072,ACT,House,"3 Guginya Street, Ngunnawal",$595 per week,3 bedrooms,1 bathroom,2 parking spaces
438347708,ACT,Townhouse,"2/61 Launceston Street, Lyons",$650 pw,3 bedrooms,2 bathrooms,1 parking space
438347628,ACT,Apartment,"50/40 Torrens Street, Braddon",$740 per week,3 bedrooms,1 bathroom,1 parking space
435887068,ACT,Duplex/Semi-detached,"2 Hack Street, O'Connor",$900 per week,3 bedrooms,2 bathrooms,3 parking spaces
433114418,ACT,Townhouse,"3/7 Shewcroft Street, Watson",$850 Per Week,3 bedrooms,2 bathrooms,1 parking space
438347316,ACT,House,"20 Hedley Street, Hackett",$750 per week,3 bedrooms,1 bathroom,2 parking spaces
437554620,ACT,Townhouse,"22/115 McMichael Terrace, Denman Prospect",$740 Per Week,4 bedrooms,2 bathrooms,2 parking spaces
438329384,ACT,Townhouse,"26 Quealy Street, Casey",$650 per week,3 bedrooms,2 bathrooms,2 parking spaces
433130166,ACT,House,"107 Archdall Street, Dunlop",$570 Per Week,3 bedrooms,1 bathroom,1 parking space
435993944,ACT,Unit,"169/60 College Street, Belconnen",$540 Per Week,2 bedrooms,1 bathroom,1 parking space
423989982,ACT,Studio,"329/24 Lonsdale Street, Braddon",$520 per week,1 bedroom,1 bathroom,1 parking space
435927348,ACT,Apartment,"1113/120 Eastern Valley Way, Belconnen",$480 Per Week,1 bedroom,1 bathroom,1 parking space
430954682,ACT,Apartment,"5/126 Thynne Street, Bruce",$470 Per Week,1 bedroom,1 bathroom,1 parking space
438346916,ACT,House,"17 Maris King Street, Casey",$770 per week,4 bedrooms,2 bathrooms,2 parking spaces
438346904,ACT,House,"48 Holmes Crescent, Campbell",$1100 per week,4 bedrooms,2 bathrooms,2 parking spaces
438346664,ACT,Apartment,"607/81 Cooyong Street, Reid",$590 per week,2 bedrooms,1 bathroom,1 parking space
438346272,ACT,Apartment,"16/60 Henty Street, Braddon",$590 Per Week,2 bedrooms,2 bathrooms,1 parking space
438345904,ACT,Townhouse,"16/17 Thynne Street, Bruce",$810,3 bedrooms,2 bathrooms,2 parking spaces
438345868,ACT,Other,"24A Chauvel Street, Campbell",$725 per week,3 bedrooms,1 bathroom,
438345820,ACT,Townhouse,"79/14 Hoolihan Street, Denman Prospect",$820 Per Week,4 bedrooms,3 bathrooms,3 parking spaces
438345784,ACT,Apartment,"316/24 Lonsdale Street, Braddon",$700 Per Week,2 bedrooms,study,1 bathroom
438345740,ACT,Townhouse,"48/1 Bakewell Street, Coombs",$780 Per Week,4 bedrooms,3 bathrooms,2 parking spaces
438345584,ACT,Apartment,"20/14 Hoolihan Street, Denman Prospect",$510 Per Week,1 bedroom,1 bathroom,1 parking space
438345288,ACT,Apartment,"1406/15 Bowes Street, Phillip",$660 per week,2 bedrooms,2 bathrooms,2 parking spaces
438344912,ACT,House,"11/30 Chappell Street, Lyons",$400 per week,1 bedroom,1 bathroom,1 parking space
438344660,ACT,House,"4/26 Frencham Street, Downer",$350.00 per week,1 bedroom,1 bathroom,
438344516,ACT,Apartment,"308/7 Irving Street, Phillip",$500 Per Week,1 bedroom,1 bathroom,1 parking space
438344504,ACT,Apartment,"53/4 Hoolihan Street, Denman Prospect",$550 per week,2 bedrooms,1 bathroom,1 parking space
438344500,ACT,House,"3/30 Eungella Street, Duffy",$750 per week,3 bedrooms,2 bathrooms,2 parking spaces
438344132,ACT,Apartment,"101/100 De Burgh Street, Lyneham",$650pw Furnished,2 bedrooms,1 bathroom,1 parking space
438344124,ACT,Apartment,"113/55 Dooring Street, Dickson",$680 pw,2 bedrooms,2 bathrooms,1 parking space
438344016,ACT,House,"45 Farran Street, Gungahlin",$690 / Wk,3 bedrooms,2 bathrooms,2 parking spaces
438343864,ACT,Townhouse,"15/63 Tinderry Cct, Palmerston",$630 per week,3 bedrooms,2 bathrooms,3 parking spaces
438343592,ACT,Apartment,"7/4 Nuyts Street, Red Hill",$430 per week,1 bedroom,1 bathroom,1 parking space
438343552,ACT,House,"48 Freebury Street, Denman Prospect",$1320 per week,5 bedrooms,3 bathrooms,2 parking spaces
438343548,ACT,Apartment,"14/38 Torrens Street, Braddon",$540 per week,1 bedroom,1 bathroom,1 parking space
438343516,ACT,Townhouse,"1/27 Redcliffe Street, Palmerston",575 / Wk,3 bedrooms,2 bathrooms,2 parking spaces
438343460,ACT,Apartment,"90/10 Eyre Street, Griffith",$430,1 bedroom,1 bathroom,1 parking space
438343288,ACT,House,"82 Hilder Street, Weston",$910 per week,4 bedrooms,2 bathrooms,2 parking spaces
438343140,ACT,Apartment,"123/44 Constitution Avenue, Campbell",$660 Per Week,1 bedroom,1 bathroom,1 parking space
438342912,ACT,Apartment,"113/20 Allara Street, City",$580 per week,1 bedroom,1 bathroom,1 parking space
438342644,ACT,Apartment,"98/10 Thynne Street, Bruce",$560 per week,2 bedrooms,2 bathrooms,2 parking spaces
438342576,ACT,Apartment,"715/83 Cooyong Street, Reid",$550 pw,1 bedroom,1 bathroom,1 parking space
438342556,ACT,House,"4 Hawdon Street, Ainslie",$660 per week,3 bedrooms,1 bathroom,2 parking spaces
438342536,ACT,Townhouse,"1/48 Ijong Street, Braddon",$900 per week,3 bedrooms,2 bathrooms,2 parking spaces
438342336,ACT,Apartment,"4/4 Tench Street, Kingston",$550 per week,2 bedrooms,1 bathroom,1 parking space
438342320,ACT,House,"42 Waller Crescent, Campbell",$900 Per Week,4 bedrooms,2 bathrooms,2 parking spaces
438342232,ACT,House,"3A McDermott Street, Kambah",$650 p/w,3 bedrooms,1 bathroom,1 parking space
438342200,ACT,Apartment,"13/34 Alex Colley Crescent, Wright",$495 Per Week,1 bedroom,1 bathroom,1 parking space
438342184,ACT,House,"30 Deloraine Street, Lyons",$680 pw,3 bedrooms,1 bathroom,1 parking space
438342108,ACT,Apartment,"6/20 Moore Street, Turner",$500 Per Week,1 bedroom,study,1 bathroom
438342044,ACT,Townhouse,"39/6 Ellison Harvey Close, Greenway",$700 Per Week,3 bedrooms,2 bathrooms,2 parking spaces
438341844,ACT,House,"14  Laffan Street, Coombs",$980 per week,4 bedrooms,study,2 bathrooms
438341656,ACT,Apartment,"2009/15 Bowes Street, Phillip",$490 per week,1 bedroom,1 bathroom,1 parking space
438341604,ACT,House,"5 Verran Place, Curtin",$650 per week,3 bedrooms,1 bathroom,2 parking spaces
438341512,ACT,House,"25 Selwyn Street, Hackett",$850 / Wk,4 bedrooms,study,2 bathrooms
438341136,ACT,Apartment,"302/81 Cooyong St, Reid",$480 per week,1 bedroom,1 bathroom,1 parking space
438340956,ACT,House,"5 Ryrie Street, Campbell",$770 per week,3 bedrooms,1 bathroom,4 parking spaces
438340952,ACT,House,"76 Newman Morris Circuit, Oxley",$920 pw,5 bedrooms,3 bathrooms,2 parking spaces
438340804,ACT,Apartment,"167/39 Benjamin Way, Belconnen",$650 Per Week,2 bedrooms,2 bathrooms,2 parking spaces
438340004,ACT,Apartment,"14/47 Kennedy Street, Kingston",$460 Per Week,2 bedrooms,1 bathroom,1 parking space
438339888,ACT,Apartment,"6/41 Hampton Circuit, Yarralumla",$520 per week,1 bedroom,1 bathroom,1 parking space
438339828,ACT,Apartment,"162/44 Constitution Avenue, Parkes",$900pw ( Furnished),2 bedrooms,study,2 bathrooms
438339812,ACT,House,"8 Balanu Place, Giralang",$610 per week,3 bedrooms,1 bathroom,2 parking spaces
438339768,ACT,Apartment,"64/10 Ipima Street, Braddon",$570 Per Week,1 bedroom,1 bathroom,1 parking space
438339280,ACT,Townhouse,"1/165 Blamey Crescent, Campbell",$620 per week,2 bedrooms,1 bathroom,1 parking space
438339276,ACT,House,"4 De Mestre Place, Holt",$440 per week,2 bedrooms,1 bathroom,1 parking space
438339268,ACT,House,"38 Miller Street, O'Connor",$625 per week,3 bedrooms,1 bathroom,2 parking spaces
438338480,ACT,House,"62 Anna Morgan Cct, Bonner",$600 per week,3 bedrooms,1 bathroom,1 parking space
438338056,ACT,House,"90 Essie Coffey Street, Bonner",$800 pw,4 bedrooms,2 bathrooms,2 parking spaces
438338048,ACT,Apartment,"1001/335 Anketell Street, Greenway",$750 pw,3 bedrooms,2 bathrooms,3 parking spaces
438338036,ACT,Unit,"69/1 Mouat Street, Lyneham",$600 pw,1 bedroom,1 bathroom,1 parking space
438338032,ACT,House,"17B Davenport Street, Ainslie",$600 pw,2 bedrooms,1 bathroom,2 parking spaces
438338028,ACT,Apartment,"55/109 Canberra Avenue, Griffith",$495 pw,1 bedroom,1 bathroom,1 parking space
438337940,ACT,House,"53 Traeger Street, Dunlop",$650 per week,3 bedrooms,2 bathrooms,2 parking spaces
438337872,ACT,House,"50 Curlewis Cres, Garran","$1,275 per week",4 bedrooms,2 bathrooms,2 parking spaces
438337828,ACT,Townhouse,"9/12 Dulcie Holland, Moncrieff",$600 per week,2 bedrooms,2 bathrooms,2 parking spaces
438337684,ACT,House,"74A Coranderrk Street, Reid",$700 per week,3 bedrooms,1 bathroom,1 parking space
438337568,ACT,Apartment,"14/126 Thynne Street, Bruce",$470 pw,1 bedroom,1 bathroom,1 parking space
438337548,ACT,Apartment,"604/34 Oakden St, Greenway",$550 per week,2 bedrooms,2 bathrooms,2 parking spaces
438337380,ACT,Apartment,"5/60 John Gorton Drive, Coombs",$530 per week,2 bedrooms,2 bathrooms,2 parking spaces
438337208,ACT,Townhouse,"2/27 Ebor Lane, Harrison",$680 per week,3 bedrooms,2 bathrooms,2 parking spaces
433366638,ACT,Apartment,"3/2 Tauss Place, Bruce",$670 Per Week,3 bedrooms,2 bathrooms,2 parking spaces
433881403,ACT,House,"64 Patrick White Circuit, Franklin",$650 per week,3 bedrooms,1 bathroom,1 parking space
435740960,ACT,Apartment,"142/81 Kennedy Street, Kingston",$650 per week,2 bedrooms,2 bathrooms,2 parking spaces
434581771,ACT,Apartment,"134/81 Kennedy Street, Kingston",$620 per week,2 bedrooms,2 bathrooms,1 parking space
431573498,ACT,Townhouse,"5/36 Alsop Close, Phillip",$530,2 bedrooms,1 bathroom,1 parking space
438336956,ACT,House,"6/15 Dalman Crescent, O'Malley",$1800 per week,4 bedrooms,4 bathrooms,2 parking spaces
438336952,ACT,Apartment,"317/38 Oakden Street, Greenway",$520 per week,2 bedrooms,2 bathrooms,1 parking space
438336712,ACT,Unit,"108/335 Anketell Street, Greenway",$510 per week,2 bedrooms,1 bathroom,1 parking space
438336668,ACT,House,"5 Fell Street, Forde",$750 per week,4 bedrooms,2 bathrooms,2 parking spaces
438336660,ACT,Unit,"408/335 Anketell Street, Greenway",$440 per week,1 bedroom,1 bathroom,1 parking space
438336656,ACT,Apartment,"607/102 Swain Street, Gungahlin",$620 per week,2 bedrooms,2 bathrooms,2 parking spaces
438336652,ACT,Apartment,"526/335 Anketell Street, Greenway",$440 per week,1 bedroom,1 bathroom,1 parking space
438336648,ACT,Apartment,"1101/90 Swain Street, Gungahlin",$430 per week,1 bedroom,1 bathroom,1 parking space
438336596,ACT,Unit,"1715/2 Grazier Lane, Belconnen",$480 per week,1 bedroom,1 bathroom,1 parking space
438336592,ACT,Townhouse,"9/48 Florence Taylor Street, Greenway",$520 per week,2 bedrooms,1 bathroom,1 parking space
438336588,ACT,Apartment,"39/5 Kerridge Street, Kingston",$565 per week,2 bedrooms,1 bathroom,1 parking space
438336524,ACT,Apartment,"2/15 Strangways Street, Curtin",$485 per week,1 bedroom,1 bathroom,1 parking space
438335200,ACT,Apartment,"1601/15 Bowes Street, Phillip",830 per week,3 bedrooms,3 bathrooms,2 parking spaces
438334544,ACT,Apartment,"90/311 Flemington Rd, Franklin",$440 per week,1 bedroom,1 bathroom,1 parking space
438334332,ACT,Apartment,"5/2 The Mews, City",$600 Per Week,1 bedroom,1 bathroom,1 parking space
438334320,ACT,Apartment,"162/15 Tench Street, Kingston",$610 per week pw,2 bedrooms,1 bathroom,1 parking space
438334168,ACT,Apartment,"209/4 Anzac Park, Campbell",$550 Per Week,1 bedroom,1 bathroom,1 parking space
438334076,ACT,Apartment,"52/1 Limburg Way, Greenway",$550 p/week,2 bedrooms,2 bathrooms,2 parking spaces
438333968,ACT,House,"83 Donald Horne Circuit, Franklin",$640 Per Week,3 bedrooms,1 bathroom,1 parking space
438333944,ACT,House,"8 O'Connor Circuit, Calwell",$700.00 per week,3 bedrooms,1 bathroom,2 parking spaces
438333764,ACT,Apartment,"116/17 The Causeway Street, Kingston",$600 Per Week,1 bedroom,1 bathroom,1 parking space
438333544,ACT,Apartment,"102/1 Dunphy Street, Wright",$450 per week,1 bedroom,1 bathroom,1 parking space
438333376,ACT,Apartment,"5/3 Nuyts Street, Red Hill",$450 per week,1 bedroom,1 bathroom,1 parking space
438332852,ACT,Apartment,"89/140 Anketell Street, Greenway",$440 p/week,1 bedroom,1 bathroom,1 parking space
438332736,ACT,House,"4 Dyson Street, Lyneham",$840 per week,3 bedrooms,1 bathroom,2 parking spaces
438332256,ACT,House,"4 Cowley Pl, Fadden",$895 per week,4 bedrooms,2 bathrooms,3 parking spaces
438332216,ACT,House,"64 Bieundurry Street, Bonner",$660 per week,3 bedrooms,2 bathrooms,2 parking spaces
438332048,ACT,Flat,"7B/22 Max Jacobs Ave, Wright",$440 per week,1 bedroom,1 bathroom,
438331824,ACT,Apartment,"806/349 Northbourne Avenue, Lyneham",$700 pw,2 bedrooms,1 bathroom,1 parking space
438331488,ACT,Apartment,"302/100 De Burgh Street, Lyneham",$720 pw,2 bedrooms,2 bathrooms,2 parking spaces
438330904,ACT,House,"47 Nangor Street, Waramanga",$750 per week,4 bedrooms,2 bathrooms,2 parking spaces
438330888,ACT,House,"43 Nambucca Street, Kaleen",$715 per week,3 bedrooms,2 bathrooms,1 parking space
438330720,ACT,Apartment,"41/2 Torrens Street, Braddon",$520 per week,1 bathroom,1 parking space,
438330492,ACT,Unit,"16a Crawford Cres, Flynn",$400 per week,1 bedroom,1 bathroom,
438330440,ACT,House,"14 Lowanna Street, Braddon",$750 Per Week,3 bedrooms,1 bathroom,1 parking space
438330272,ACT,House,"11 Wilhelmi Crescent, Banks",$660 per week,3 bedrooms,2 bathrooms,2 parking spaces
438330204,ACT,Apartment,"8/64 Knox Street, Watson",$540 per week,2 bedrooms,1 bathroom,1 parking space
438330196,ACT,House,"34 Selwyn Street, Hackett",$1150 per week NEG,4 bedrooms,2 bathrooms,2 parking spaces
438329828,ACT,Apartment,"8/16 Elouera Street, Braddon",$760 per week,2 bedrooms,2 bathrooms,2 parking spaces
438329328,ACT,Apartment,"77/43 Constitution Avenue, Reid",$610 per week,2 bedrooms,1 bathroom,1 parking space
438329220,ACT,House,"24 Carmody Street, Casey",$650 per week,3 bedrooms,2 bathrooms,1 parking space
